SEZ2011;COMUNE;P1;P61;E17;E18;E19;E20;NIL
151460004992;Milano;220;76;0;0;0;1;GALLARATESE
151460004993;Milano;525;173;0;0;0;5;GALLARATESE
151460004994;Milano;363;138;1;0;0;3;GALLARATESE
151460004995;Milano;405;159;1;0;1;4;GALLARATESE
151460004996;Milano;200;78;0;0;0;3;GALLARATESE
151460004997;Milano;235;70;0;0;0;2;GALLARATESE
151460004998;Milano;218;71;0;0;0;2;GALLARATESE
151460004999;Milano;0;0;0;0;0;0;GALLARATESE
151460005000;Milano;0;0;0;0;0;0;GALLARATESE
151460005001;-;-;-;-;-;-;-;GALLARATESE
151460005002;Milano;229;67;0;0;0;2;GALLARATESE
151460005003;Milano;215;75;0;0;0;2;GALLARATESE
151460005004;Milano;210;82;0;0;0;3;GALLARATESE
151460005005;-;-;-;-;-;-;-;GALLARATESE
151460005006;Milano;330;125;0;0;0;1;GALLARATESE
151460005007;Milano;274;102;0;0;0;2;GALLARATESE
151460005008;Milano;286;112;0;0;0;6;GALLARATESE
151460005009;-;-;-;-;-;-;-;GALLARATESE
151460005010;Milano;371;170;0;0;0;3;GALLARATESE
151460005011;Milano;207;87;0;0;0;3;GALLARATESE
151460005012;Milano;225;69;0;0;0;3;GALLARATESE
151460005013;Milano;305;118;0;0;0;4;GALLARATESE
151460005014;Milano;374;155;0;0;0;5;GALLARATESE
151460005015;Milano;175;48;0;0;0;1;GALLARATESE
151460005016;Milano;225;88;0;0;0;1;GALLARATESE
151460005017;Milano;218;78;0;0;0;2;GALLARATESE
151460005018;Milano;361;144;0;0;0;6;GALLARATESE
151460005019;Milano;393;159;0;0;1;2;GALLARATESE
151460005020;Milano;108;43;0;0;0;1;GALLARATESE
151460005021;Milano;35;4;0;4;0;0;GALLARATESE
151460005022;Milano;482;171;1;0;0;2;GALLARATESE
151460005023;Milano;258;81;0;0;0;1;GALLARATESE
151460005024;Milano;147;43;0;0;0;1;GALLARATESE
151460005025;Milano;143;55;0;0;0;1;GALLARATESE
151460005026;Milano;297;91;0;0;0;4;GALLARATESE
151460005027;Milano;187;57;0;0;0;3;GALLARATESE
151460005028;Milano;2;1;0;1;0;0;GALLARATESE
151460005029;Milano;378;132;0;0;0;5;GALLARATESE
151460005030;Milano;168;63;0;0;0;1;GALLARATESE
151460005031;Milano;194;72;0;0;0;1;GALLARATESE
151460005032;Milano;171;51;0;0;0;1;GALLARATESE
151460005033;Milano;366;120;0;0;0;3;GALLARATESE
151460005034;Milano;144;48;0;0;0;2;GALLARATESE
151460005035;Milano;124;41;0;0;0;2;GALLARATESE
151460005036;Milano;191;72;0;0;0;1;GALLARATESE
151460005037;Milano;92;29;2;0;0;1;GALLARATESE
151460005038;Milano;202;65;0;0;0;2;GALLARATESE
151460005039;Milano;210;89;0;0;0;2;GALLARATESE
151460005040;Milano;397;130;0;0;0;4;GALLARATESE
151460005041;Milano;208;80;0;0;0;2;GALLARATESE
151460005042;Milano;146;49;0;0;0;1;GALLARATESE
151460005043;Milano;87;29;0;0;0;1;GALLARATESE
151460005044;Milano;384;118;0;0;0;4;GALLARATESE
151460005045;Milano;467;161;0;0;0;3;GALLARATESE
151460005046;Milano;533;186;0;0;0;3;GALLARATESE
151460005047;Milano;0;0;0;0;0;0;GALLARATESE
151460005048;Milano;255;109;0;10;3;3;TRENNO
151460005049;Milano;214;78;0;0;0;3;TRENNO
151460005050;Milano;57;25;0;6;0;0;PARCO BOSCO IN CITTA'
151460005051;Milano;125;60;0;12;1;1;TRENNO
151460005052;Milano;517;237;2;2;0;11;TRENNO
151460005053;Milano;0;0;1;0;0;0;TRENNO
151460005054;Milano;429;127;2;0;0;3;TRENNO
151460005055;Milano;86;29;0;0;0;1;TRENNO
151460005056;Milano;135;80;0;4;2;1;TRENNO
151460005057;Milano;97;55;0;3;1;2;TRENNO
151460005058;Milano;98;44;4;6;0;2;TRENNO
151460005059;Milano;325;103;9;1;0;7;TRENNO
151460005060;Milano;236;110;1;1;0;6;TRENNO
151460005061;Milano;379;112;2;0;0;4;TRENNO
151460005062;Milano;417;197;0;2;1;4;TRENNO
151460005063;Milano;482;233;0;0;0;5;TRENNO
151460005064;Milano;309;132;0;0;0;3;TRENNO
151460005065;Milano;11;5;0;3;0;0;GALLARATESE
151460005066;Milano;249;73;0;0;0;2;GALLARATESE
151460005067;Milano;230;66;0;0;0;1;GALLARATESE
151460005068;Milano;276;87;0;0;0;1;GALLARATESE
151460005069;Milano;333;81;0;0;0;3;GALLARATESE
151460005070;Milano;473;153;0;0;0;4;GALLARATESE
151460005071;Milano;279;132;0;0;0;5;GALLARATESE
151460005072;Milano;59;12;2;2;1;0;GALLARATESE
151460005073;Milano;534;226;0;0;0;2;GALLARATESE
151460005074;Milano;335;145;0;0;0;3;GALLARATESE
151460005075;Milano;194;51;0;0;0;1;GALLARATESE
151460005076;Milano;174;53;0;0;0;1;GALLARATESE
151460005077;Milano;376;129;0;0;0;3;GALLARATESE
151460005078;Milano;226;58;0;0;0;2;GALLARATESE
151460005079;Milano;258;73;0;0;0;2;GALLARATESE
151460005080;Milano;184;50;0;0;0;2;GALLARATESE
151460005081;Milano;307;98;0;3;0;2;GALLARATESE
151460005082;Milano;358;126;0;0;0;3;GALLARATESE
151460005083;Milano;235;59;0;0;0;2;GALLARATESE
151460005084;Milano;93;31;0;0;0;1;GALLARATESE
151460005085;Milano;273;82;0;0;0;3;GALLARATESE
151460005086;Milano;22;16;2;2;2;0;GALLARATESE
151460005087;Milano;236;82;0;0;0;2;GALLARATESE
151460005088;Milano;209;79;0;0;0;2;GALLARATESE
151460005089;Milano;230;79;0;0;0;2;GALLARATESE
151460005090;Milano;227;77;0;0;0;2;GALLARATESE
151460005091;Milano;236;80;0;0;0;2;GALLARATESE
151460005092;Milano;250;99;0;0;0;2;GALLARATESE
151460005093;Milano;240;102;0;0;0;2;GALLARATESE
151460005094;Milano;232;87;0;0;0;2;GALLARATESE
151460005095;Milano;186;72;0;1;0;1;GALLARATESE
151460005096;Milano;285;106;0;0;0;2;GALLARATESE
151460005097;Milano;437;158;0;0;0;3;GALLARATESE
151460005098;Milano;4;4;0;2;0;0;GALLARATESE
151460005099;Milano;175;50;0;0;0;1;GALLARATESE
151460005100;Milano;243;75;0;0;0;2;GALLARATESE
151460005101;Milano;283;90;0;0;0;2;GALLARATESE
151460005102;Milano;314;86;0;0;0;2;GALLARATESE
151460005103;Milano;336;86;0;0;0;2;GALLARATESE
151460005104;Milano;153;40;0;0;0;1;GALLARATESE
151460005105;Milano;172;46;0;0;0;1;GALLARATESE
151460005106;Milano;156;52;0;0;0;1;GALLARATESE
151460005107;Milano;349;91;0;0;0;2;GALLARATESE
151460005108;Milano;259;84;0;0;0;2;GALLARATESE
151460005109;Milano;296;88;0;0;0;3;GALLARATESE
151460005110;Milano;244;81;0;0;0;2;GALLARATESE
151460005111;Milano;0;0;0;0;0;0;GALLARATESE
151460005112;Milano;257;73;0;0;0;2;GALLARATESE
151460005113;Milano;250;69;0;0;0;2;GALLARATESE
151460005114;Milano;217;117;0;0;0;3;GALLARATESE
151460005115;Milano;359;114;0;0;0;3;GALLARATESE
151460005116;Milano;333;156;1;0;0;8;GALLARATESE
151460005117;Milano;0;0;0;0;0;0;GALLARATESE
151460005118;Milano;111;60;0;0;3;5;GALLARATESE
151460005119;Milano;481;234;2;5;3;5;GALLARATESE
151460005120;Milano;68;38;0;1;7;3;GALLARATESE
151460005121;Milano;6;2;0;0;2;0;GALLARATESE
151460005122;Milano;268;142;0;3;0;2;GALLARATESE
151460005123;Milano;250;74;0;0;0;1;GALLARATESE
151460005124;Milano;240;79;0;1;2;3;GALLARATESE
151460005125;Milano;326;155;1;1;0;4;GALLARATESE
151460005126;Milano;284;95;0;0;0;4;GALLARATESE
151460005127;Milano;0;0;0;0;0;0;MAGGIORE - MUSOCCO
151460005128;Milano;20;10;1;2;0;0;MAGGIORE - MUSOCCO
151460005129;Milano;13;3;1;0;1;1;MAGGIORE - MUSOCCO
151460005130;Milano;0;0;0;0;0;0;CASCINA TRIULZA - EXPO
151460005131;Milano;2;1;0;1;0;0;CASCINA TRIULZA - EXPO
151460005132;Milano;228;137;1;0;0;0;CASCINA TRIULZA - EXPO
151460005133;Milano;0;0;0;0;0;0;CASCINA TRIULZA - EXPO
151460005134;Milano;0;0;0;0;0;0;CASCINA TRIULZA - EXPO
151460005135;Milano;0;0;0;0;0;0;CASCINA TRIULZA - EXPO
151460005136;Milano;5;3;0;0;1;0;MAGGIORE - MUSOCCO
151460005137;-;-;-;-;-;-;-;CASCINA TRIULZA - EXPO
151460005138;Milano;28;13;1;3;1;0;MAGGIORE - MUSOCCO
151460005139;Milano;2;0;0;1;0;0;MAGGIORE - MUSOCCO
151460005140;Milano;3;2;1;0;0;1;MAGGIORE - MUSOCCO
151460005141;Milano;2;2;0;1;0;0;MAGGIORE - MUSOCCO
151460005142;Milano;0;0;0;0;0;0;MAGGIORE - MUSOCCO
151460005143;Milano;0;0;0;0;0;0;MAGGIORE - MUSOCCO
151460005144;Milano;0;0;0;0;0;0;MAGGIORE - MUSOCCO
151460005145;Milano;4;3;0;1;2;0;MAGGIORE - MUSOCCO
151460005146;Milano;58;34;2;2;2;1;MAGGIORE - MUSOCCO
151460005147;Milano;0;0;0;0;0;0;MAGGIORE - MUSOCCO
151460005148;Milano;44;28;0;0;1;3;MAGGIORE - MUSOCCO
151460005149;Milano;184;107;5;4;4;7;MAGGIORE - MUSOCCO
151460005150;Milano;277;133;7;5;1;8;MAGGIORE - MUSOCCO
151460005151;Milano;66;32;0;1;3;3;MAGGIORE - MUSOCCO
151460005152;Milano;0;0;0;0;0;0;MAGGIORE - MUSOCCO
151460005153;Milano;486;249;12;1;1;16;MAGGIORE - MUSOCCO
151460005154;Milano;361;168;0;5;1;8;MAGGIORE - MUSOCCO
151460005155;Milano;383;136;0;1;1;8;MAGGIORE - MUSOCCO
151460005156;Milano;195;99;0;1;2;5;MAGGIORE - MUSOCCO
151460005157;Milano;195;90;0;1;3;7;MAGGIORE - MUSOCCO
151460005158;Milano;163;83;1;4;3;4;MAGGIORE - MUSOCCO
151460005159;Milano;133;51;0;6;10;3;MAGGIORE - MUSOCCO
151460005160;Milano;31;16;0;0;0;2;MAGGIORE - MUSOCCO
151460005161;Milano;184;79;1;5;6;7;MAGGIORE - MUSOCCO
151460005162;Milano;213;90;0;0;5;4;MAGGIORE - MUSOCCO
151460005163;Milano;206;102;2;3;1;7;MAGGIORE - MUSOCCO
151460005164;Milano;59;28;0;0;0;1;QUARTO OGGIARO
151460005165;Milano;364;121;0;0;0;3;MAGGIORE - MUSOCCO
151460005166;Milano;212;58;0;0;0;1;MAGGIORE - MUSOCCO
151460005167;Milano;244;68;0;0;0;2;MAGGIORE - MUSOCCO
151460005168;Milano;174;61;0;0;0;3;MAGGIORE - MUSOCCO
151460005169;Milano;267;150;1;2;0;6;MAGGIORE - MUSOCCO
151460005170;Milano;13;5;0;6;0;0;MAGGIORE - MUSOCCO
151460005171;Milano;24;11;0;0;0;1;STEPHENSON
151460005172;Milano;0;0;0;0;0;0;STEPHENSON
151460005173;Milano;0;0;0;0;0;0;STEPHENSON
151460005174;Milano;0;0;0;0;0;0;STEPHENSON
151460005175;Milano;0;0;0;0;0;0;STEPHENSON
151460005176;Milano;0;0;0;0;0;0;STEPHENSON
151460005177;Milano;0;0;0;0;0;0;STEPHENSON
151460005178;Milano;0;0;0;0;0;0;STEPHENSON
151460005179;Milano;19;13;0;2;1;0;STEPHENSON
151460005180;Milano;0;0;0;0;0;0;STEPHENSON
151460005181;Milano;9;4;0;1;1;0;STEPHENSON
151460005182;Milano;19;3;0;1;1;0;CASCINA TRIULZA - EXPO
151460005183;Milano;3;0;0;2;0;0;SACCO
151460005184;Milano;235;101;2;1;0;2;SACCO
151460005185;Milano;0;0;0;0;0;0;SACCO
151460005186;Milano;8;7;1;0;5;0;SACCO
151460005187;Milano;240;91;0;0;0;3;QUARTO OGGIARO
151460005188;Milano;276;106;0;0;0;5;QUARTO OGGIARO
151460005189;Milano;236;92;0;0;0;4;QUARTO OGGIARO
151460005190;Milano;227;96;0;0;0;2;QUARTO OGGIARO
151460005191;Milano;180;72;0;0;0;3;QUARTO OGGIARO
151460005192;Milano;279;96;0;0;0;7;QUARTO OGGIARO
151460005193;Milano;359;156;0;0;0;7;QUARTO OGGIARO
151460005194;Milano;322;135;0;1;1;7;QUARTO OGGIARO
151460005195;Milano;215;103;0;0;0;3;QUARTO OGGIARO
151460005196;Milano;259;110;0;0;0;4;QUARTO OGGIARO
151460005197;Milano;246;104;0;0;0;4;QUARTO OGGIARO
151460005198;Milano;317;122;0;0;0;8;QUARTO OGGIARO
151460005199;Milano;205;95;0;0;0;4;QUARTO OGGIARO
151460005200;Milano;348;112;0;0;0;4;QUARTO OGGIARO
151460005201;Milano;247;80;1;0;0;3;QUARTO OGGIARO
151460005202;Milano;671;303;1;0;0;10;QUARTO OGGIARO
151460005203;Milano;185;79;0;0;0;4;QUARTO OGGIARO
151460005204;Milano;329;66;3;1;0;1;QUARTO OGGIARO
151460005205;Milano;473;171;0;0;0;4;QUARTO OGGIARO
151460005206;Milano;0;0;0;0;0;0;QUARTO OGGIARO
151460005207;Milano;1;0;0;1;0;0;QUARTO OGGIARO
151460005208;Milano;79;34;1;0;0;1;QUARTO OGGIARO
151460005209;Milano;458;170;0;0;0;2;QUARTO OGGIARO
151460005210;Milano;153;78;0;0;0;2;QUARTO OGGIARO
151460005211;Milano;371;94;1;0;0;2;QUARTO OGGIARO
151460005212;Milano;133;61;0;0;0;2;QUARTO OGGIARO
151460005213;Milano;92;34;0;1;1;1;QUARTO OGGIARO
151460005214;Milano;267;124;0;1;0;9;QUARTO OGGIARO
151460005215;Milano;559;177;1;0;0;7;QUARTO OGGIARO
151460005216;Milano;102;56;1;1;0;3;QUARTO OGGIARO
151460005217;Milano;4;1;0;1;0;0;QUARTO OGGIARO
151460005218;Milano;162;70;2;5;3;2;QUARTO OGGIARO
151460005219;Milano;0;0;0;0;0;0;QUARTO OGGIARO
151460005220;Milano;628;273;1;1;1;11;QUARTO OGGIARO
151460005221;Milano;444;185;0;0;0;5;QUARTO OGGIARO
151460005222;Milano;205;100;0;1;2;2;QUARTO OGGIARO
151460005223;Milano;327;162;3;11;9;8;QUARTO OGGIARO
151460005224;Milano;287;116;0;1;1;3;QUARTO OGGIARO
151460005225;Milano;526;232;0;0;2;12;QUARTO OGGIARO
151460005226;Milano;58;24;0;1;7;1;QUARTO OGGIARO
151460005227;Milano;25;13;2;0;1;1;QUARTO OGGIARO
151460005228;Milano;317;153;3;13;5;8;QUARTO OGGIARO
151460005229;Milano;73;31;0;2;0;2;QUARTO OGGIARO
151460005230;Milano;227;94;0;0;0;7;QUARTO OGGIARO
151460005231;Milano;309;161;1;13;7;4;QUARTO OGGIARO
151460005232;Milano;177;78;0;0;1;2;QUARTO OGGIARO
151460005233;Milano;511;275;1;2;3;8;QUARTO OGGIARO
151460005234;Milano;15;6;5;0;0;0;QUARTO OGGIARO
151460005237;Milano;239;53;0;1;0;2;QUARTO OGGIARO
151460005238;Milano;336;81;0;0;0;2;QUARTO OGGIARO
151460005239;Milano;325;83;0;0;0;2;QUARTO OGGIARO
151460005240;Milano;8;5;0;2;0;0;QUARTO OGGIARO
151460005241;Milano;347;103;0;0;0;2;QUARTO OGGIARO
151460005242;Milano;279;67;0;0;0;2;QUARTO OGGIARO
151460005243;Milano;257;54;0;0;0;2;QUARTO OGGIARO
151460005244;Milano;0;0;0;0;0;0;QUARTO OGGIARO
151460005245;Milano;401;188;2;0;5;6;QUARTO OGGIARO
151460005246;Milano;71;21;0;0;0;2;QUARTO OGGIARO
151460005247;Milano;118;53;0;0;0;1;QUARTO OGGIARO
151460005248;Milano;111;50;1;6;1;2;QUARTO OGGIARO
151460005249;Milano;145;76;0;0;0;4;QUARTO OGGIARO
151460005250;Milano;137;60;1;0;0;2;QUARTO OGGIARO
151460005251;Milano;45;19;0;5;1;2;QUARTO OGGIARO
151460005252;Milano;6;3;1;0;0;1;QUARTO OGGIARO
151460005253;Milano;140;44;0;0;0;3;QUARTO OGGIARO
151460005254;Milano;233;109;0;0;0;3;QUARTO OGGIARO
151460005255;Milano;0;0;0;0;0;0;QUARTO OGGIARO
151460005256;Milano;543;209;1;0;0;7;QUARTO OGGIARO
151460005257;Milano;140;59;0;0;0;2;QUARTO OGGIARO
151460005258;Milano;296;102;0;0;0;3;QUARTO OGGIARO
151460005259;Milano;327;115;1;0;0;4;QUARTO OGGIARO
151460005260;Milano;221;64;0;0;0;4;QUARTO OGGIARO
151460005261;Milano;239;60;0;0;0;4;QUARTO OGGIARO
151460005262;Milano;225;59;1;0;0;3;QUARTO OGGIARO
151460005263;Milano;104;55;1;0;1;0;QUARTO OGGIARO
151460005264;Milano;244;60;0;0;0;2;QUARTO OGGIARO
151460005265;Milano;359;132;0;0;0;3;QUARTO OGGIARO
151460005266;Milano;178;62;0;0;0;2;QUARTO OGGIARO
151460005267;Milano;282;108;0;0;0;2;QUARTO OGGIARO
151460005268;Milano;186;88;0;0;0;5;QUARTO OGGIARO
151460005269;Milano;193;62;0;0;0;1;QUARTO OGGIARO
151460005270;Milano;105;25;0;0;0;1;QUARTO OGGIARO
151460005271;Milano;345;92;1;0;0;4;QUARTO OGGIARO
151460005272;Milano;109;24;0;1;0;2;QUARTO OGGIARO
151460005273;Milano;237;65;0;0;0;3;QUARTO OGGIARO
151460005274;Milano;261;81;0;0;0;2;QUARTO OGGIARO
151460005275;Milano;274;99;0;0;0;2;QUARTO OGGIARO
151460005276;Milano;305;88;0;0;0;3;QUARTO OGGIARO
151460005277;Milano;348;125;0;0;0;4;QUARTO OGGIARO
151460005278;Milano;118;56;0;0;0;2;QUARTO OGGIARO
151460005279;Milano;122;44;0;0;0;1;QUARTO OGGIARO
151460005280;Milano;301;114;1;0;0;4;QUARTO OGGIARO
151460005281;Milano;168;63;0;1;0;2;QUARTO OGGIARO
151460005282;Milano;104;39;0;0;1;1;QUARTO OGGIARO
151460005283;Milano;401;150;1;0;0;3;QUARTO OGGIARO
151460005284;Milano;305;100;0;0;0;2;QUARTO OGGIARO
151460005285;Milano;105;44;2;0;0;4;QUARTO OGGIARO
151460005286;Milano;132;49;0;0;0;6;QUARTO OGGIARO
151460005287;Milano;510;170;0;0;0;4;QUARTO OGGIARO
151460005288;Milano;479;139;0;0;0;3;QUARTO OGGIARO
151460005289;Milano;291;101;0;0;0;4;QUARTO OGGIARO
151460005290;Milano;431;172;1;2;1;5;QUARTO OGGIARO
151460005291;Milano;371;107;0;0;0;3;QUARTO OGGIARO
151460005292;Milano;392;117;0;0;0;2;QUARTO OGGIARO
151460005293;Milano;487;126;0;0;0;3;QUARTO OGGIARO
151460005294;Milano;128;52;0;0;0;2;QUARTO OGGIARO
151460005295;Milano;210;79;0;0;0;3;QUARTO OGGIARO
151460005296;Milano;142;61;1;0;0;2;QUARTO OGGIARO
151460005297;Milano;222;78;0;0;0;4;QUARTO OGGIARO
151460005298;Milano;133;50;0;0;0;2;QUARTO OGGIARO
151460005299;Milano;287;98;0;0;0;6;QUARTO OGGIARO
151460005300;Milano;36;21;6;0;2;0;QUARTO OGGIARO
151460005301;Milano;25;6;4;5;0;0;QUARTO OGGIARO
151460005302;Milano;174;98;13;18;4;0;VILLAPIZZONE
151460005303;Milano;0;0;0;0;0;0;VILLAPIZZONE
151460005304;Milano;182;79;0;0;0;4;VILLAPIZZONE
151460005305;Milano;67;36;0;1;0;3;VILLAPIZZONE
151460005306;Milano;8;4;1;1;0;0;VILLAPIZZONE
151460005307;Milano;93;53;0;3;3;4;VILLAPIZZONE
151460005308;Milano;203;105;2;1;0;2;VILLAPIZZONE
151460005309;Milano;2;1;0;1;0;0;VILLAPIZZONE
151460005310;Milano;7;2;1;1;0;0;VILLAPIZZONE
151460005311;Milano;160;79;2;3;2;3;VILLAPIZZONE
151460005312;Milano;461;196;0;0;1;3;VILLAPIZZONE
151460005313;Milano;175;98;1;1;0;5;GARIBALDI REPUBBLICA
151460005314;Milano;178;102;1;0;0;3;GARIBALDI REPUBBLICA
151460005315;Milano;374;173;0;1;0;4;GARIBALDI REPUBBLICA
151460005316;Milano;0;0;0;0;0;0;GARIBALDI REPUBBLICA
151460005317;Milano;24;8;0;1;0;1;GARIBALDI REPUBBLICA
151460005318;Milano;318;161;1;0;2;10;GARIBALDI REPUBBLICA
151460005319;Milano;151;74;0;3;1;7;GARIBALDI REPUBBLICA
151460005320;Milano;202;84;0;0;0;4;GARIBALDI REPUBBLICA
151460005321;Milano;0;0;0;0;0;0;GARIBALDI REPUBBLICA
151460005322;Milano;257;125;0;0;0;5;GARIBALDI REPUBBLICA
151460005323;Milano;140;60;0;2;0;3;GARIBALDI REPUBBLICA
151460005324;Milano;271;155;1;1;0;9;GARIBALDI REPUBBLICA
151460005325;Milano;271;140;2;3;2;9;GARIBALDI REPUBBLICA
151460005326;Milano;150;75;2;0;0;7;GARIBALDI REPUBBLICA
151460005327;Milano;159;76;3;2;3;7;GARIBALDI REPUBBLICA
151460005328;Milano;15;14;0;2;0;0;GARIBALDI REPUBBLICA
151460005329;Milano;0;0;0;0;0;0;GARIBALDI REPUBBLICA
151460005330;Milano;34;9;0;0;0;1;GARIBALDI REPUBBLICA
151460005331;Milano;0;0;0;0;0;0;GARIBALDI REPUBBLICA
151460005332;Milano;231;139;0;1;0;2;ISOLA
151460005333;Milano;50;29;0;0;4;1;ISOLA
151460005334;Milano;164;67;0;0;0;7;GARIBALDI REPUBBLICA
151460005335;Milano;156;69;0;0;0;6;GARIBALDI REPUBBLICA
151460005336;Milano;206;111;0;0;1;7;GARIBALDI REPUBBLICA
151460005337;Milano;19;10;0;0;0;1;GARIBALDI REPUBBLICA
151460005338;Milano;24;10;0;0;0;1;ISOLA
151460005339;Milano;86;47;0;1;0;4;ISOLA
151460005340;Milano;405;196;1;0;3;15;ISOLA
151460005341;Milano;166;79;0;0;0;9;ISOLA
151460005342;Milano;271;106;1;0;0;5;ISOLA
151460005343;Milano;368;160;0;1;1;6;ISOLA
151460005344;Milano;313;123;0;0;0;8;ISOLA
151460005345;Milano;269;131;0;2;1;6;ISOLA
151460005346;Milano;311;137;0;0;2;7;ISOLA
151460005347;Milano;249;142;0;1;2;9;ISOLA
151460005348;Milano;364;211;0;1;0;8;ISOLA
151460005349;Milano;114;66;1;0;0;7;ISOLA
151460005350;Milano;125;55;0;0;0;2;ISOLA
151460005351;Milano;200;117;0;0;0;8;ISOLA
151460005352;Milano;271;137;0;0;0;9;ISOLA
151460005353;Milano;178;87;0;0;1;13;ISOLA
151460005354;Milano;194;92;0;0;0;11;ISOLA
151460005355;Milano;320;176;0;0;0;5;ISOLA
151460005356;Milano;329;148;0;0;1;8;ISOLA
151460005357;Milano;253;125;1;0;2;5;ISOLA
151460005358;Milano;56;29;2;0;0;3;ISOLA
151460005359;Milano;292;142;1;0;0;9;ISOLA
151460005360;Milano;151;77;0;0;0;3;ISOLA
151460005361;Milano;235;134;1;0;0;6;ISOLA
151460005362;Milano;235;121;0;0;0;7;ISOLA
151460005363;Milano;343;126;0;1;0;7;ISOLA
151460005364;Milano;301;177;1;0;0;8;ISOLA
151460005365;Milano;121;49;0;0;0;4;ISOLA
151460005366;Milano;212;104;0;1;0;10;ISOLA
151460005367;Milano;229;139;0;0;0;8;ISOLA
151460005368;Milano;205;117;0;0;0;6;ISOLA
151460005369;Milano;44;28;0;0;0;1;ISOLA
151460005370;Milano;118;53;1;0;0;2;ISOLA
151460005371;Milano;359;177;0;1;0;9;ISOLA
151460005372;Milano;347;197;0;2;2;9;ISOLA
151460005373;Milano;204;85;0;1;3;6;ISOLA
151460005374;Milano;196;88;0;2;3;4;ISOLA
151460005375;Milano;0;0;0;0;0;0;ISOLA
151460005376;Milano;81;29;0;0;0;3;ISOLA
151460005377;Milano;468;233;3;2;0;13;ISOLA
151460005378;Milano;266;124;0;1;0;7;ISOLA
151460005379;Milano;317;135;0;0;0;7;ISOLA
151460005380;Milano;317;156;3;1;0;6;ISOLA
151460005381;Milano;211;103;0;0;0;5;ISOLA
151460005382;Milano;219;109;0;0;0;10;ISOLA
151460005383;Milano;235;105;0;0;0;10;ISOLA
151460005384;Milano;281;113;0;3;1;7;ISOLA
151460005385;Milano;383;192;0;0;0;9;ISOLA
151460005386;Milano;19;10;0;0;0;1;ISOLA
151460005387;Milano;0;0;0;0;0;0;ISOLA
151460005388;Milano;425;210;2;0;1;13;ISOLA
151460005389;Milano;69;42;0;3;0;2;GARIBALDI REPUBBLICA
151460005390;Milano;208;116;0;1;0;9;ISOLA
151460005391;Milano;194;82;0;0;0;5;ISOLA
151460005392;Milano;60;26;0;0;0;2;ISOLA
151460005393;Milano;224;115;1;0;2;5;ISOLA
151460005394;Milano;287;134;1;2;0;6;ISOLA
151460005395;Milano;351;171;0;0;1;9;ISOLA
151460005396;Milano;314;143;0;0;0;7;ISOLA
151460005397;Milano;428;197;0;0;0;9;ISOLA
151460005398;Milano;210;109;2;1;1;5;ISOLA
151460005399;Milano;335;152;8;37;9;8;ISOLA
151460005400;Milano;334;142;0;0;0;7;ISOLA
151460005401;Milano;345;110;1;0;0;4;ISOLA
151460005402;Milano;147;71;1;0;0;3;ISOLA
151460005403;Milano;367;167;0;1;0;9;ISOLA
151460005404;Milano;256;150;0;1;3;8;ISOLA
151460005405;Milano;113;49;0;1;0;3;ISOLA
151460005406;Milano;62;32;0;0;0;1;ISOLA
151460005407;Milano;387;130;0;0;0;2;ISOLA
151460005408;Milano;377;183;1;1;0;13;ISOLA
151460005409;Milano;137;51;0;0;0;5;ISOLA
151460005410;Milano;282;116;0;3;1;7;ISOLA
151460005411;Milano;322;189;1;0;1;6;ISOLA
151460005412;Milano;304;145;1;1;2;11;ISOLA
151460005413;Milano;351;157;0;0;0;1;ISOLA
151460005414;Milano;163;77;0;0;0;4;ISOLA
151460005415;Milano;188;78;0;0;0;7;MACIACHINI - MAGGIOLINA
151460005416;Milano;368;131;0;2;1;3;MACIACHINI - MAGGIOLINA
151460005417;Milano;488;181;0;0;0;1;MACIACHINI - MAGGIOLINA
151460005418;Milano;54;31;0;0;1;1;ISOLA
151460005419;Milano;487;229;0;1;0;14;MACIACHINI - MAGGIOLINA
151460005420;Milano;155;55;0;0;0;4;MACIACHINI - MAGGIOLINA
151460005421;Milano;301;128;1;0;0;7;MACIACHINI - MAGGIOLINA
151460005422;Milano;365;186;2;0;0;11;MACIACHINI - MAGGIOLINA
151460005423;Milano;269;119;0;0;0;7;MACIACHINI - MAGGIOLINA
151460005424;Milano;463;198;1;0;0;14;MACIACHINI - MAGGIOLINA
151460005425;Milano;284;114;0;1;0;5;MACIACHINI - MAGGIOLINA
151460005426;Milano;172;113;1;1;0;3;MACIACHINI - MAGGIOLINA
151460005427;Milano;192;94;1;2;1;6;MACIACHINI - MAGGIOLINA
151460005428;Milano;104;48;0;0;0;2;MACIACHINI - MAGGIOLINA
151460005429;Milano;340;173;0;0;0;5;MACIACHINI - MAGGIOLINA
151460005430;Milano;267;151;0;0;0;5;MACIACHINI - MAGGIOLINA
151460005431;Milano;391;156;0;0;0;5;MACIACHINI - MAGGIOLINA
151460005432;Milano;445;207;1;1;1;5;MACIACHINI - MAGGIOLINA
151460005433;Milano;3;0;0;1;0;0;MACIACHINI - MAGGIOLINA
151460005434;Milano;0;0;0;0;0;0;MACIACHINI - MAGGIOLINA
151460005435;Milano;224;108;1;1;1;8;MACIACHINI - MAGGIOLINA
151460005436;Milano;110;54;0;1;0;2;MACIACHINI - MAGGIOLINA
151460005437;Milano;311;140;1;0;0;4;MACIACHINI - MAGGIOLINA
